#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2014,7,27,10,50,283,1.5,2.1,0.73,16,5.81,80,1014.5,18.8,20.3,16,99,99
2014,7,27,11,50,279,3.1,3.9,0.73,14.81,5.79,195,1014.2,18.9,20.5,16.1,99,99
2014,7,27,12,50,271,2.2,2.9,0.78,16,5.99,206,1014.3,18.9,20.4,16.2,99,99
2014,7,27,13,50,266,2.2,2.9,0.71,14.81,5.46,129,1014.7,19,20.3,16.3,99,99
2014,7,27,14,50,264,2,2.6,0.75,14.81,5.59,173,1015.2,19.1,20.4,16.2,99,99
2014,7,27,15,50,263,1.5,2.1,0.74,16,5.81,134,1016,19.3,20.3,16.3,99,99
2014,7,27,16,50,219,1.9,2.5,0.76,14.81,6.17,173,1016.1,19.2,20.2,16.5,99,99
2014,7,27,17,50,256,1.9,2.3,0.65,14.81,6.12,154,1016.1,19.4,20.2,16.6,99,99
2014,7,27,18,50,189,1.1,2.1,0.65,14.81,6.6,193,1016.6,20,20.4,16.8,99,99
2014,7,27,19,50,166,0.7,1.1,0.61,14.81,6.93,182,1016.4,20,20.6,16.6,99,99
2014,7,27,20,50,190,4.4,5.2,0.67,14.81,7.52,162,1016.6,19.6,21.1,16.9,99,99
2014,7,27,21,50,260,4.6,5.5,0.62,14.81,6.88,205,1015.6,19.5,20.8,16.7,99,99
2014,7,27,22,50,299,7.4,8.5,0.75,14.81,7.09,188,1014.2,20.2,21.6,17.7,99,99
2014,7,27,23,50,300,6.5,7.7,0.71,14.81,4.93,260,1013.9,20,21.1,17.5,99,99
2014,7,28,0,50,299,5.3,6.4,0.8,14.81,5.1,46,1013.7,20.2,20.8,17.7,99,99
2014,7,28,1,50,304,5.3,6.3,0.73,14.81,4.41,185,1013.2,20,20.7,17.5,99,99
2014,7,28,3,50,269,4.1,4.9,0.83,14.81,4.47,111,1013.9,19.9,20.6,17.6,99,99
2014,7,28,4,50,287,6.1,7.3,0.95,14.81,4.93,119,1014.1,20,20.3,17.7,99,99
2014,7,28,5,50,280,4.8,5.8,0.84,14.81,4.98,203,1014.4,19.8,20.3,17.5,99,99
2014,7,28,6,50,269,3.7,4.6,0.83,14.81,5.32,188,1015,19.9,20.3,17.8,99,99
2014,7,28,7,50,240,2.8,3.3,0.84,13.79,5.44,210,1015.7,19.8,20.4,17.7,99,99
2014,7,28,8,50,207,1.1,1.5,0.85,14.81,5.28,175,1015.9,19.7,20.5,17.6,99,99
2014,7,28,9,50,227,2.5,3.4,0.87,14.81,5.43,172,1016.1,19.6,20.7,17.7,99,99
2014,7,28,10,50,236,1.9,2.3,0.92,14.81,5.2,204,1016.4,19.5,20.6,17.4,99,99
2014,7,28,11,50,212,2.8,3.5,0.93,14.81,5.32,152,1016.4,19.4,20.4,17.4,99,99
2014,7,28,12,50,272,0.9,1.4,0.91,13.79,5.27,181,1016.6,19.4,20.4,17.3,99,99
2014,7,28,13,50,250,1,1.4,0.96,5,5.05,270,1017,19.4,20.3,17.3,99,99
2014,7,28,14,50,202,1.2,1.7,0.92,14.81,5.25,177,1017.7,19.6,20.2,17.4,99,99
2014,7,28,15,50,203,2.8,3.5,0.9,13.79,5.3,170,1017.8,19.5,20.3,17.3,99,99
2014,7,28,16,50,192,0.8,1.1,0.79,14.81,5.22,145,1017.9,19.6,20.4,17.4,99,99
2014,7,28,17,50,205,0.9,1.2,0.79,14.81,5.81,174,1018.2,19.6,20.3,17.3,99,99
2014,7,28,18,50,239,1.6,2.1,0.7,13.79,5.93,217,1018,19.8,20.4,17.5,99,99
2014,7,28,19,50,236,2.9,3.5,0.67,14.81,6.18,178,1017.9,19.7,20.5,17.4,99,99
2014,7,28,20,50,235,3.9,4.7,0.7,13.79,6.53,185,1017.3,19.7,20.6,17.6,99,99
2014,7,28,21,50,254,3.7,4.3,0.68,13.79,6.81,186,1017.3,19.8,20.6,17.9,99,99
2014,7,28,22,50,279,4.7,5.4,0.7,13.79,6.39,207,1016.3,20.1,20.6,18.5,99,99
2014,7,28,23,50,267,4.8,5.7,0.73,13.79,6.62,195,1016,20.3,20.6,18.7,99,99
2014,7,29,0,50,276,7.2,8.2,0.7,13.79,5.42,212,1015.5,19.7,20.4,17.9,99,99
2014,7,29,1,50,280,7.4,8.8,0.73,13.79,4.45,120,1015.5,19.8,20.3,17.9,99,99
2014,7,29,2,50,292,7.4,8.5,0.91,13.79,4.37,220,1015.5,19.6,20.1,17.8,99,99
2014,7,29,3,50,296,5,5.8,0.97,13.79,4.45,218,1016.1,19.8,20,18,99,99
2014,7,29,4,50,329,6.2,7.5,0.91,13.79,4.45,206,1016.6,19.2,20,17.4,99,99
2014,7,29,5,50,332,6.5,7.5,0.89,13.79,4.25,191,1016.3,19,19.7,17.1,99,99
2014,7,29,6,50,318,5.4,6.5,0.9,13.79,4.59,197,1016.3,19.2,19.9,17.1,99,99
2014,7,29,7,50,331,5.7,6.7,0.88,13.79,4.67,210,1015.7,19.3,19.9,17,99,99
2014,7,29,8,50,299,3.2,4,0.87,13.79,4.97,216,1016.1,19.4,20,17.1,99,99
2014,7,29,9,50,221,2.8,3.9,0.82,13.79,5.26,106,1016.2,19.5,19.8,17.3,99,99
2014,7,29,10,50,251,2.2,2.8,0.83,14.81,5.43,195,1016.1,19.3,19.8,17.5,99,99
2014,7,29,11,50,261,2.3,3,0.82,13.79,5.09,200,1015.9,19.2,19.7,17.6,99,99
2014,7,29,12,50,269,1.4,1.7,0.79,13.79,5.17,209,1016.2,19.3,19.7,17.5,99,99
2014,7,29,13,50,254,1.8,2.2,0.83,12.9,5.17,170,1016.6,19.4,19.6,17.5,99,99
2014,7,29,14,50,254,1.4,1.8,0.85,12.9,5.04,141,1016.9,19.7,19.5,17.7,99,99
2014,7,29,15,50,253,3.3,3.9,0.89,12.9,5.07,188,1017.1,19.1,19.5,17.2,99,99
2014,7,29,16,50,245,3.3,3.9,0.93,4.76,4.85,264,1017.2,19.1,19.6,17.2,99,99
2014,7,29,17,50,288,3.5,4.2,0.78,13.79,5.35,235,1017,19.2,19.9,17.3,99,99
2014,7,29,18,50,314,4.3,5.1,0.73,12.9,5.05,213,1016.4,19.5,20.1,17.4,99,99
2014,7,29,19,50,292,4.2,4.9,0.7,13.79,5.44,194,1016.1,20,20.2,17.2,99,99
2014,7,29,20,50,293,4.4,5.1,0.72,12.9,5.89,221,1015.5,19.6,20.4,17.5,99,99
2014,7,29,21,50,299,4.1,4.7,0.72,13.79,5.72,141,1015,19.8,20.3,17.7,99,99
2014,7,29,22,50,268,4,4.5,0.75,12.9,5.23,203,1014.8,20.2,20.3,17.7,99,99
2014,7,29,23,50,272,7.3,8.4,0.78,12.9,4.71,206,1013.7,19.9,20.1,17.7,99,99
2014,7,30,0,50,278,6.5,7.8,0.95,4.76,4.4,277,1013.5,20.4,19.9,16.9,99,99
2014,7,30,1,50,278,5.2,6.5,1.03,13.79,4.58,203,1013.4,20,19.8,17.8,99,99
2014,7,30,2,50,266,4.4,5.1,1,4.76,4.65,270,1013.9,19.9,19.7,17.8,99,99
2014,7,30,3,50,268,5,5.8,0.94,5.26,4.56,264,1013.9,19.6,19.7,17.4,99,99
2014,7,30,4,50,1,2.3,3.2,1.13,5,4.87,269,1014.2,19.6,19.7,17.4,99,99
2014,7,30,5,50,37,1.1,1.5,1.16,5.56,4.88,267,1014.7,19.1,19.7,16.9,99,99
2014,7,30,6,50,5,0.7,1.1,1.03,5.26,4.96,261,1014.1,19.1,19.8,16.9,99,99
2014,7,30,7,50,216,1.9,2.5,1.09,5.56,5.22,266,1013.9,19.4,19.8,17.4,99,99
2014,7,30,8,50,259,0.4,1,1.15,5.88,5.28,262,1013.9,19.5,19.9,17.4,99,99
2014,7,30,9,50,45,2.7,3.3,1.19,5.88,5.38,262,1013.3,18.9,19.8,17.3,99,99
2014,7,30,10,50,78,0.3,0.6,1.2,5.88,5.57,260,1013.5,18.8,19.6,17.1,99,99
2014,7,30,11,50,314,2.4,2.9,1.32,5.88,5.67,262,1013.5,18.6,19.6,16.8,99,99
2014,7,30,12,50,332,3.5,4.2,1.47,5.88,5.7,266,1013.4,18.5,19.6,16.5,99,99
2014,7,30,13,50,327,2.4,3,1.47,6.25,5.56,266,1014.1,18.6,19.6,16.4,99,99
2014,7,30,14,50,326,0.9,1.5,1.36,6.25,5.54,267,1014.6,18.9,19.6,16.4,99,99
2014,7,30,15,50,19,0.8,1.5,1.25,5.88,5.48,263,1014.6,19.1,19.9,16.4,99,99
2014,7,30,16,50,318,1.9,2.8,1.01,5.56,5.51,272,1014.6,19.2,20.4,16.4,99,99
2014,7,30,17,50,335,2.7,3.2,1.08,5.88,5.54,269,1014.6,19.1,20.7,16.8,99,99
2014,7,30,18,50,294,1,1.6,1.04,5.26,5.66,271,1014.6,19.4,21,16.7,99,99
2014,7,30,19,50,265,2.4,2.9,0.93,5.88,5.86,271,1014.3,20.2,21.3,17.1,99,99
2014,7,30,20,50,263,2.7,3.2,0.98,13.79,6.04,193,1014,20.3,21.4,17.2,99,99
2014,7,30,21,50,282,2.8,3.2,0.93,5.88,5.53,274,1013.7,20.2,20.8,17.1,99,99
2014,7,30,22,50,281,2.5,3.1,1.02,5.56,5.66,270,1013,20.7,21.3,17.3,99,99
2014,7,30,23,50,264,4.6,5.7,1.02,12.9,5.66,183,1012.7,21,21.2,17.9,99,99
2014,7,31,0,50,247,6.3,7.8,1.14,5.88,5.46,272,1012.3,19.6,20.2,17.4,99,99
2014,7,31,1,50,265,6.9,8.3,1.11,5.26,4.88,273,1012,19.4,19.9,17.5,99,99
2014,7,31,3,50,335,5.2,6,1.3,5.56,5,271,1012.5,18.8,19.6,16.5,99,99
2014,7,31,4,50,320,3.5,4.2,1.38,6.25,5,262,1012.9,19,19.5,16.8,99,99
2014,7,31,5,50,291,3.4,4.2,1.44,6.25,5.16,273,1013.2,19.5,19.5,15.9,99,99
2014,7,31,6,50,355,2.8,3.8,1.37,6.25,5.35,275,1013.2,18.8,19.5,16.3,99,99
2014,7,31,7,50,339,3.2,4,1.2,6.25,5.24,273,1013.1,18.9,19.5,16.9,99,99
2014,7,31,8,50,329,4,4.8,1.19,6.67,5.38,271,1013.1,19,19.6,16.7,99,99
2014,7,31,9,50,290,3.4,4.1,1.26,6.67,5.61,264,1012.7,19.3,19.6,16.4,99,99
2014,7,31,10,50,323,3.4,4.4,1.44,7.14,5.84,263,1012.5,18.4,19.7,15.8,99,99
2014,7,31,11,50,343,3.9,4.4,1.36,6.67,5.81,262,1012.5,18.2,19.7,15.7,99,99
2014,7,31,12,50,348,5.4,6.6,1.34,6.25,5.53,267,1012.8,18.4,19.7,15.7,99,99
2014,7,31,13,50,332,6.2,7.5,1.31,6.67,5.4,274,1013.1,17.9,19.6,15.6,99,99
2014,7,31,14,50,336,5.2,6.7,1.35,6.25,5.24,270,1013.3,18,19.7,15.8,99,99
2014,7,31,15,50,310,2.4,3.1,1.42,6.25,5.19,267,1013.8,18.6,19.8,16.1,99,99
2014,7,31,16,50,240,2.8,3.4,1.21,6.67,5.06,271,1013.7,18.9,20.1,16.1,99,99
2014,7,31,17,50,228,4.1,4.9,1.16,6.25,5.25,266,1013.7,18.7,20.3,16.1,99,99
2014,7,31,18,50,241,3.1,3.6,1.04,6.25,5.37,268,1013.5,18.7,20.8,16.4,99,99
2014,7,31,19,50,305,2.2,2.9,0.96,12.9,5.59,181,1013.1,19.2,21.4,16.9,99,99
2014,7,31,20,50,335,4.3,5,0.9,5,5.5,271,1012.8,18.7,21.5,16.1,99,99
2014,7,31,21,50,290,3.2,3.8,0.95,5.88,5.62,267,1012.3,19.4,21.3,16.6,99,99
2014,7,31,22,50,270,5.6,6.4,0.96,6.25,5.38,272,1011.9,19.2,21,16.7,99,99
2014,7,31,23,50,287,6,8.2,1.1,5.88,4.87,269,1011.4,19.6,20.6,16.9,99,99
2014,8,1,0,50,329,3.9,4.7,1.09,5.56,4.74,266,1011.1,18.8,20.4,16.5,99,99
2014,8,1,1,50,273,7,8.3,1.21,5.88,4.96,267,1010.6,19.6,20.1,16.6,99,99
2014,8,1,2,50,323,3.6,4.4,1.33,6.25,4.89,267,1010.9,19.2,19.9,17,99,99
2014,8,1,3,50,272,7.4,9.1,1.4,5.88,4.99,267,1011.3,19.2,20,16.7,99,99
2014,8,1,4,50,340,4.1,5.1,1.45,5.88,4.95,269,1012.1,18.3,19.8,16.4,99,99
2014,8,1,5,50,341,3.4,4.4,1.38,6.25,5.11,264,1012,18.1,19.8,16.3,99,99
2014,8,1,6,50,230,1.3,1.8,1.3,6.67,4.93,267,1012.5,18.6,19.8,16.6,99,99
2014,8,1,7,50,104,1.9,3.2,1.12,6.25,5.05,268,1012.6,18.6,19.9,16.7,99,99
2014,8,1,8,50,53,2.8,3.4,1.2,6.25,5.32,267,1012.5,18.7,19.9,16.7,99,99
2014,8,1,9,50,23,2.3,2.9,1.13,6.67,5.44,265,1012.2,18.5,20,16.7,99,99
2014,8,1,10,50,80,1,2,1.05,6.67,5.54,265,1012,18.7,20,16.6,99,99
2014,8,1,11,50,82,2.2,3.5,1.01,6.25,5.32,263,1012.1,18.7,20.2,16.5,99,99
2014,8,1,12,50,98,2.8,3.8,0.89,6.67,5.36,259,1012.3,18.6,20.4,16.2,99,99
2014,8,1,13,50,90,2.1,3.1,0.94,5.88,5.35,269,1012.6,18.8,21,16.4,99,99
2014,8,1,14,50,113,2.2,3.8,0.92,5.88,5.42,257,1012.8,19,21.3,16.7,99,99
2014,8,1,15,50,102,2.4,3.7,0.88,5.88,5.38,264,1013.2,19.1,21.4,16.6,99,99
2014,8,1,16,50,114,1.6,2.6,0.9,6.25,5.49,259,1013.4,19.4,21.5,17,99,99
2014,8,1,17,50,163,1.5,2.2,0.83,5.26,5.21,264,1013.5,19.5,21.6,17.1,99,99
2014,8,1,18,50,238,1.6,2.2,0.82,5.56,5.27,267,1013.4,19.6,21.9,16.8,99,99
2014,8,1,19,50,297,2.8,3.3,0.68,11.43,5.44,192,1013,19.4,22,17.1,99,99
2014,8,1,20,50,288,3.7,4.5,0.75,5.88,5.63,268,1012.6,19.4,21.9,17.3,99,99
2014,8,1,21,50,295,3.5,4.5,0.75,5.26,5.41,267,1012.4,19.5,21.9,17,99,99
2014,8,1,22,50,283,4.5,5.4,0.69,12.12,5.37,170,1012,19.5,21.6,16.7,99,99
2014,8,1,23,50,267,4.4,5.2,0.72,12.12,5.11,170,1011.7,19.2,21.3,16.5,99,99
2014,8,2,0,50,246,3.7,4.5,0.75,16,5.19,179,1011.3,18.7,21.2,16.3,99,99
2014,8,2,1,50,290,2.2,3.5,0.73,12.9,5.11,127,1011.4,18.5,21.1,16.4,99,99
2014,8,2,2,50,296,2.4,3.5,0.76,11.43,5.36,207,1011.2,18.4,21,16.4,99,99
2014,8,2,3,50,294,1.2,2,0.69,12.12,4.92,189,1011.6,18.7,21,16.8,99,99
2014,8,2,4,50,239,1.8,2.5,0.74,4.76,4.87,264,1012.3,19,20.9,16.9,99,99
2014,8,2,5,50,136,0.9,1.7,0.83,12.12,4.97,274,1012.5,19,21,16.8,99,99
2014,8,2,6,50,357,3.3,4.1,0.86,5,4.68,262,1012.1,18.2,21.1,16.8,99,99
2014,8,2,7,50,339,4,4.8,0.86,5,4.64,253,1011.8,17.4,21.3,16.3,99,99
2014,8,2,8,50,340,1.7,2.8,0.78,4.76,4.83,264,1011.9,17,21.4,16.2,99,99
2014,8,2,9,50,324,2.6,3.2,0.79,5.88,5.24,253,1011.4,16.8,21.4,16.1,99,99
2014,8,2,10,50,12,1,1.9,0.77,5.26,5.28,259,1011.5,16.5,21.5,15.8,99,99
2014,8,2,11,50,287,0.8,1.7,0.75,5.88,5.28,263,1011.9,16.7,21.5,16,99,99
2014,8,2,12,50,303,3.1,3.9,0.75,5.26,5.33,263,1011.8,17.1,21.6,16.3,99,99
2014,8,2,13,50,310,2.5,3.6,0.78,6.25,5.36,258,1012.3,17.1,21.6,16.4,99,99
2014,8,2,14,50,261,1.1,1.6,0.72,5.88,5.25,270,1012.5,17.2,21.6,16.5,99,99
2014,8,2,15,50,335,0.3,0.8,0.75,14.81,5.64,192,1013.1,17.5,21.4,16.9,99,99
2014,8,2,16,50,193,0.1,0.6,0.67,14.81,5.32,353,1013.5,17.9,21.1,17.2,99,99
2014,8,2,17,50,194,0.8,1.6,0.72,6.25,5.23,260,1013.9,18.3,21.2,17.6,99,99
2014,8,2,18,50,157,1.2,1.9,0.73,12.12,5.43,165,1014,18.9,21.5,17.8,99,99
2014,8,2,19,50,156,2.4,3.4,0.66,13.79,5.4,202,1014.1,19.6,21.6,17.3,99,99
2014,8,2,20,50,179,3.3,4.1,0.64,5,5.48,258,1014.4,19.5,21.5,17,99,99
2014,8,2,21,50,167,2.4,3.4,0.6,13.79,5.63,257,1014.2,19.6,21.6,17,99,99
2014,8,2,22,50,173,1.2,2,0.66,11.43,5.64,176,1013.8,19.5,21.6,16.9,99,99
2014,8,2,23,50,223,1.7,2.8,0.63,12.9,5.87,268,1013.1,19.5,21.6,16.9,99,99
2014,8,3,0,50,271,1.6,2.3,0.67,14.81,6.02,238,1012.8,19.6,21.6,17.1,99,99
2014,8,3,1,50,253,2.1,2.8,0.62,11.43,5.79,127,1012.5,19.5,21.7,17,99,99
2014,8,3,3,50,311,1.1,2.2,0.61,14.81,5.94,232,1012.9,19.6,21.4,17.5,99,99
2014,8,3,4,50,26,0.9,1.4,0.59,11.43,6.04,180,1013.4,19.8,21.3,18,99,99
2014,8,3,5,50,359,1.6,2.2,0.6,13.79,6.13,213,1013.2,19.6,21.3,18,99,99
2014,8,3,6,50,311,2,3,0.59,13.79,6.18,162,1013,19.9,21.5,18.1,99,99
2014,8,3,7,50,210,2.6,3.3,0.61,12.9,6.29,239,1012.9,19.6,21.7,17.8,99,99
2014,8,3,8,50,291,5.7,6.6,0.6,13.79,6.21,159,1012,19.6,21.7,18.1,99,99
2014,8,3,9,50,272,6.6,8.2,0.61,13.79,5.88,186,1011.4,20,21.6,18.4,99,99
2014,8,3,10,50,22,2.5,4,0.6,12.9,5.19,195,1012.8,19.7,21.5,18.2,99,99
2014,8,3,11,50,314,2.6,3.5,0.62,13.79,5.42,199,1012.4,19.1,21.4,17.6,99,99
2014,8,3,12,50,300,5,6,0.64,13.79,5.42,224,1012.1,19.4,21.3,18,99,99
2014,8,3,13,50,297,4.4,5.1,0.61,13.79,5.03,240,1012.5,19.8,21.2,17.4,99,99
2014,8,3,14,50,302,5.7,6.5,0.61,13.79,5.14,177,1012.8,20,21.2,17.8,99,99
2014,8,3,15,50,308,4.8,5.7,0.65,16,4.92,222,1013.5,20.5,21.1,17.7,99,99
2014,8,3,16,50,264,3.9,4.6,0.62,12.9,5.12,313,1013.4,20.7,21,18.2,99,99
2014,8,3,17,50,278,3.8,4.9,0.65,13.79,4.74,260,1013.7,20.4,20.9,18.4,99,99
2014,8,3,18,50,261,3,3.6,0.69,12.12,5.39,233,1013.6,20.3,20.9,18.6,99,99
2014,8,3,19,50,281,5.3,6.1,0.69,12.12,5.45,235,1013.3,20.3,20.8,18.8,99,99
2014,8,3,20,50,284,7.5,8.6,0.77,12.12,5.95,224,1012.2,20.2,20.7,18.5,99,99
2014,8,3,21,50,287,7.6,9,0.75,12.9,4.85,236,1011.7,20.5,20.5,18.6,99,99
2014,8,3,22,50,263,5.4,6.4,0.77,11.43,4.94,215,1011.9,20.8,20.5,18.1,99,99
2014,8,3,23,50,309,3.8,4.8,0.78,11.43,5.16,179,1011.8,20.6,20.5,18.4,99,99
2014,8,4,0,50,320,6.2,7.2,0.92,11.43,5.38,211,1011.6,19.8,20.9,16.9,99,99
2014,8,4,1,50,325,7.6,9.3,1.04,10.81,5.04,187,1011.9,19.7,21.1,16.8,99,99
2014,8,4,2,50,320,8.4,9.8,1.1,12.12,4.64,204,1011.9,20.1,21,16.4,99,99
2014,8,4,3,50,317,6.5,7.8,1.16,10.81,5.13,170,1012.5,20.7,20.7,16.1,99,99
2014,8,4,4,50,323,5.1,6.6,1.11,11.43,5.31,196,1013.2,19.9,20.7,16.4,99,99
2014,8,4,5,50,325,4.4,5.6,1.17,12.12,5.91,220,1013.4,19.8,20.6,16.4,99,99
2014,8,4,6,50,350,2.7,4.2,1.16,12.12,6.24,201,1013.8,19.3,20.5,16.4,99,99
2014,8,4,7,50,337,2.6,3.3,1.03,12.12,5.67,209,1013.8,19,20.5,16,99,99
2014,8,4,8,50,312,2.3,2.7,1.09,12.12,6.41,191,1013.4,19.2,20.6,16.6,99,99
2014,8,4,9,50,318,3.2,3.9,1,12.12,5.99,185,1013.3,19.3,20.6,16.5,99,99
2014,8,4,10,50,314,3,3.6,1.19,11.43,7.12,161,1013.2,18.9,20.7,16.4,99,99
2014,8,4,11,50,326,3.9,4.5,1.11,11.43,6.56,182,1013.5,18.4,20.7,15.9,99,99
2014,8,4,12,50,340,3.7,4.8,1.02,11.43,6.52,185,1013.9,18.3,20.7,15.9,99,99
2014,8,4,13,50,337,3.1,3.9,1,11.43,6,203,1014.5,18.6,20.6,16.5,99,99
2014,8,4,14,50,347,4.8,5.8,1.12,11.43,6.21,199,1014.9,18.4,20.6,16.3,99,99
2014,8,4,15,50,331,4.9,5.8,0.99,11.43,5.41,206,1015.6,18.3,20.6,16.1,99,99
2014,8,4,16,50,318,4.4,5.2,1.03,11.43,5.46,220,1015.8,18.2,20.7,15.9,99,99
2014,8,4,17,50,322,3.6,4.1,1.02,12.12,5.68,224,1016,18.4,20.8,15.4,99,99
2014,8,4,18,50,263,3.5,4.4,0.97,10.81,5.71,208,1016,18.4,20.9,15.9,99,99
2014,8,4,19,50,255,4.5,5.4,0.94,10.81,6.12,201,1015.8,18.4,21,15.4,99,99
2014,8,4,20,50,254,4.9,6.4,1.02,10.81,5.95,194,1015.5,18.8,21.1,15.7,99,99
2014,8,4,21,50,271,5.4,6.4,1.01,10.81,5.89,206,1014.9,18.8,21.1,15.9,99,99
2014,8,4,22,50,276,4.7,5.4,0.99,10.81,6.05,205,1014.4,19.3,21.2,15.9,99,99
2014,8,4,23,50,275,5.3,6.1,0.98,10,6.06,205,1014.1,19.3,21.3,16,99,99
2014,8,5,0,50,281,3.7,5,0.89,10.81,5.3,223,1014.2,19.4,21.2,15.7,99,99
2014,8,5,1,50,276,4.7,5.6,1,10,5.47,214,1014,19.2,21.2,16,99,99
2014,8,5,2,50,273,5,5.7,0.99,10.81,5.36,197,1014.1,18.9,21.1,16,99,99
2014,8,5,3,50,269,5.5,6.2,0.98,10,5.12,197,1014.4,18.7,21,16.2,99,99
2014,8,5,4,50,272,4.7,5.6,1.08,10,5.42,193,1015,18.7,20.9,16.1,99,99
2014,8,5,5,50,341,2.3,3.2,1.05,10,5.09,197,1015.4,18.6,20.8,15.9,99,99
2014,8,5,6,50,343,2.8,4,1.04,5,4.9,270,1015.3,18.4,20.8,15.9,99,99
2014,8,5,7,50,295,2.8,4.3,1,10,4.99,191,1015.4,18.5,20.8,15.9,99,99
2014,8,5,8,50,335,4.3,5.4,1.06,4.76,4.7,273,1015.2,18.1,20.8,15.4,99,99
2014,8,5,9,50,310,4.4,5.6,1.03,10,4.84,183,1015.1,17.8,20.7,14.9,99,99
2014,8,5,10,50,340,2.6,4.9,0.97,5,5.01,266,1015.2,17.4,20.6,14.7,99,99
2014,8,5,11,50,1,4.5,6,0.91,12.12,5.29,214,1015.5,17.6,20.5,14.8,99,99
2014,8,5,12,50,2,5.3,6.2,0.87,10,4.77,195,1015.8,17.9,20.5,15.9,99,99
2014,8,5,13,50,334,6.1,7.4,0.9,14.81,4.67,31,1016.2,17.9,20.5,15.5,99,99
2014,8,5,14,50,332,4.7,5.9,0.9,10,4.68,203,1016.7,17.6,20.4,15.1,99,99
2014,8,5,15,50,328,3.8,5.3,0.86,10,4.82,179,1017,17.6,20.4,15,99,99
2014,8,5,16,50,326,3.3,4.1,0.78,14.81,5.06,185,1016.9,17.6,20.4,14.7,99,99
2014,8,5,17,50,309,3.8,4.5,0.73,9.09,5.09,196,1017.4,17.6,20.5,14.5,99,99
2014,8,5,18,50,330,3,4.9,0.77,10.81,5.32,215,1017.3,17.4,20.7,14.5,99,99
2014,8,5,19,50,317,3.2,4,0.72,10,5.3,204,1017,18.1,20.8,15.2,99,99
2014,8,5,20,50,265,4.5,6,0.75,10,5.05,212,1016.6,18.8,21.2,15.8,99,99
2014,8,5,21,50,270,6.1,7.2,0.69,10,4.93,198,1016.4,18.6,21,15,99,99
2014,8,5,22,50,271,5.6,6.6,0.71,11.43,4.77,222,1016.1,18.8,21,15.4,99,99
2014,8,5,23,50,279,6.3,7.6,0.73,13.79,4.59,194,1015.7,19,20.9,15.7,99,99
2014,8,6,0,50,278,7.3,8.1,0.79,10,4.32,201,1015.3,19,20.9,16.1,99,99
2014,8,6,1,50,283,6.8,8.1,0.9,4,4.23,272,1015.3,18.8,20.7,16.2,99,99
2014,8,6,2,50,275,7.3,8.6,0.97,4.35,4.28,268,1015.3,18.5,20.5,16.1,99,99
2014,8,6,3,50,322,5.6,6.4,0.98,14.81,4.34,226,1015.8,18.4,20.4,15.9,99,99
2014,8,6,4,50,283,6.6,8,1.05,5,4.43,271,1016.2,18.2,20.3,15.7,99,99
2014,8,6,5,50,283,6.6,7.6,1.08,5.26,4.34,268,1016.5,18.1,20.2,15.6,99,99
2014,8,6,6,50,267,5.4,6.4,1,5.26,4.43,268,1016.5,17.9,20.2,15.2,99,99
2014,8,6,7,50,273,4.6,6.3,0.93,4.55,4.47,284,1016.6,17.8,20.1,15.1,99,99
2014,8,6,8,50,264,3.3,4.5,0.86,14.81,4.61,239,1016.7,18,20.1,15.3,99,99
2014,8,6,9,50,269,3.8,4.8,0.82,14.81,4.59,253,1016.8,17.6,20.1,14.5,99,99
2014,8,6,10,50,257,3.7,5.4,0.82,14.81,4.87,176,1016.6,17.3,20,13.9,99,99
2014,8,6,11,50,288,3,5.1,0.73,14.81,4.84,228,1016.4,17.6,20,14.1,99,99
2014,8,6,12,50,236,2.6,3.7,0.74,13.79,5.13,173,1016.7,17.7,20,14.1,99,99
2014,8,6,13,50,195,1.6,2.5,0.84,14.81,5.76,223,1017.1,17.4,19.9,13.3,99,99
2014,8,6,14,50,11,0.3,1.1,0.76,14.81,5.76,169,1017.6,17.6,19.9,13.2,99,99
2014,8,6,15,50,293,1,1.4,0.65,14.81,5.21,232,1017.7,17.8,19.8,13.4,99,99
2014,8,6,16,50,258,0.9,1.4,0.74,14.81,6.01,150,1017.7,18,19.9,13.4,99,99
2014,8,6,17,50,236,2.6,3.4,0.67,14.81,5.58,268,1017.9,18.1,19.9,13.6,99,99
2014,8,6,18,50,250,3.5,5.2,0.74,14.81,6.19,181,1017.9,18.3,20,14,99,99
2014,8,6,19,50,246,4.1,5.2,0.66,13.79,5.82,215,1017.5,18.4,20.1,13.9,99,99
2014,8,6,20,50,258,4.8,6.3,0.67,14.81,5.84,198,1016.8,18.2,20.2,13.6,99,99
2014,8,6,21,50,274,5.2,6.5,0.72,14.81,6.5,203,1016.3,18.4,20.3,13.9,99,99
2014,8,6,23,50,273,5.4,6.5,0.71,14.81,6.28,271,1015.2,18.7,20.5,14.5,99,99
2014,8,7,0,50,283,6,6.7,0.72,14.81,5.69,192,1014.6,18.5,20.3,14.7,99,99
2014,8,7,1,50,285,5.3,6.1,0.82,14.81,5.6,202,1014.4,18.5,20.3,14.8,99,99
2014,8,7,2,50,278,6.4,7.7,0.75,14.81,5.23,241,1014.2,18.6,20.2,15.6,99,99
